track_id,track_name,artists,album_name,track_genre,explicit
4KjnysUdHLw9WNDP5A1BCY,The World of the LSD-User,Juggernaut,The World of the LSD-User,happy,False
5ENZmalv3TTuZyZpihKyg1,Underneath (feat. Linney),Gammer;Linney,Better Together,happy,False
0W718GeUYzY6XzWbclhimU,Fuck That Shit - Radio Edit,Dj Mad Dog,Till I Die Vol.1,happy,True
15LBObLlUuKQprNDns0T24,Remembrance,Re-Con,Remembrance,happy,False
7gPVQZURWJccOXn53QAFeR,The Future,Nosferatu,Inspiration Vibes,happy,False
4MRAfcIkhzFelVtXTTdFo2,Encore,Scooter,Ace,happy,False
7qHsCaERIZVnNsFjmCkjSV,I Am a Ruffneck,DJ Ruffneck,I'm a Ruffneck !!!,happy,False
0Qc4Hi2Hebx9uLTrKLJP4o,Come Running 2022 - Lucky Rabbit Remix,Darren Styles;Francis Hill;Lucky Rabbit,Come Running 2022 (Lucky Rabbit Remix),happy,False
7wMqrj2PNhfvKV3wlqluS2,Circus of Hell,Noize Suppressor,Legacy of Noize,happy,True
5urCxi14CYwg44QrqlS1mT,Who We Are,Nosferatu;The Viper,Strength,happy,False
44yh6K9jMexBzeAV64Ccyi,Fucking Maximaal,Neophyte;Never Surrender,Fucking Maximaal,happy,True
4bTyhiSMz3BYwDnExidipV,Tracking The Beat - Album Edit,The Prophet,LOUDER,happy,False
2VwtcCZgGkN103icTdQYwW,Boobytrap,Partyraiser,The Family,happy,True
0zXefV9c7LiXgJQka5uiMe,Walking The Line,Tha Playah,Walking The Line,happy,False
2lEPtBF7FhGnzEpvbJFkHU,Hardcore To Da Bone,Masters of Ceremony,The Best Hardcore Classics Ever,happy,False
5u8xoqHDawYjSGayeIxz37,1 Gabber Family,Rob Gee,1 Gabber Family,happy,False
2mWIEU9qfnoTgUEMnUzLaJ,Sound Becomes One - Video & MoH,Partyraiser;Destructive Tendencies,Sound Becomes One,happy,False
4omgyreSIxUpa7TQVgJc5Y,Like Hypa Said - Remastered,Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),happy,False
4ybWNMknSEjAh0cF171DzF,Out of Control - Phenex Kicks Mix,Fracus;Darwin;Kyla,Hardcore Addiction 6,happy,False
7MghdcQcQvYdiA74yUdren,Let Yourself Go - Mix Cut,El Bruto,Happy Hardcore Top 100,happy,False
0L2RHuJ4Jo0myMpqvYNnML,Rock Bottom,Scooter,Who's Got the Last Laugh Now?,happy,False
4uW9RyoFqlMCeFV54HGsaM,Endless Summer - Remastered,Scooter,...And the Beat Goes On! (20 Years of Hardcore Expanded Edition),happy,False
4wiBBUMNZ45IgZUPz7mNBC,Bounce Like A Champ - Radio Edit,Partyraiser;Hard Effectz,Monster (Radio Edits),happy,True
5ofspw1DYSisBg00QS1k61,Alt,Dj Promo,Hiplife,happy,False
6dylAokO8fuUyqJftp9y8i,Next 2 Me - Radio Edit,Charly Lownoise & Mental Theo,The Best Of Charly Lownoise & Mental Theo - 25 Years Anniversary,happy,False
06HoTI0aXg9pebBNLT3JXm,This Is Mutha F**ker! - Original Censored Mix,Digital Boy,This Is Mutha F**cker!,happy,False
2FD5MAYrHispxwYuDX0fB6,One (Always Hardcore) - Live in Hamburg,Scooter,Scooter - Live in Hamburg,happy,False
0YKkHQXmdTTRCJHTSE7ll2,Vreten (DJ Edit),PartyfrieX,Vreten (DJ Edit),happy,False
2n8r7yMT9AdmenipfdkeEc,Trackers,Dj Promo,Hope,happy,False
7ruM3r5PHWwYXB6ZzvOkzO,Ti Sento - Remastered,Scooter,Under the Radar Over the Top (20 Years of Hardcore Expanded Edition) [Remastered],happy,False
6VbkYyqBYokXpHywSu5FFg,Just Can't Get Enough - Radio Edit,Charly Lownoise & Mental Theo,Just Can't Get Enough,happy,False
2XzzGokevo45x1Im9mGTNs,Real-X,2 Brothers On The 4th Floor,2,happy,False
0jXG0DTcbLOIr1C49HOtvJ,Aiii Shot The DJ,Scooter,Encore - Live and Direct,happy,False
1WxNZuHeWkoX1P0BSb3FHZ,Handz Up - Re-Style Remix,Paul Elstak;Re-Style,Offensive Remix Pack,happy,False
6RTBtwhBCFatecqmvxY42p,We Bring the Noise,Scooter,Encore - Live and Direct,happy,False
0mNGmVHDYBzed8nF2s3po1,Burning Phibes,Scooter,Scooter Forever,happy,False
4nWtSlLI6jDDF2bH4uXP7n,John (Met Z`n Accordeon),PartyfrieX,Partyfreak,happy,False
4v0JO5a4Xmfa3alW1MwbLV,Fuck the Millennium,Scooter,Encore - Live and Direct,happy,False
1dg7CYPHrqB6BE0vNk4uMM,I'll See You Again (feat. Chi Chi),S3RL;Chichi,I'll See You Again (feat. Chi Chi),happy,False
6g1VQsGGteeFbJm4IEn3N4,God Save the Rave,Scooter;Harris & Ford,God Save the Rave,happy,False
2Ec88bogf5eEfappNAktH5,God Save the Rave,Scooter;Harris & Ford,God Save the Rave,happy,False
3LfmrsjwWhJVS78lGR0nVR,Pussy Motherfuckerz - D-Fence Remix,Endymion,Hardcore Top 100 Best Of 2018,happy,False
4lBTF8iqXIomytLG7QrTMZ,Falling Down (feat. MYLK),Gammer;Technikore;MYLK,Better Together,happy,False
6PPYJamzHewcsvHvcuiFq5,Someone To Forget,Jakka-B;Tatsunoshin,Someone To Forget,happy,False
0M5GVWSzrlGzUyuOpD9nBW,BazeFaze - SPLT SCND INTERLUDE RMX 8,DJ Ruffneck;SPLT SCND,BazeFaze (SPLT SCND RMXS),happy,False
74PRkDVixxRboY4CGmxPc8,Murderfest,Drokz,Have faith EP,happy,True
2T7QqGTAy4MosbyIhmG76O,Dancing Together,Critical Mass,Happy Hardcore Top 100,happy,False
6sCjaNnN80hYy2LoTq1TS2,Beats Time - Edit,The Stunned Guys,Thunderdome 25 Years Of Hardcore,happy,False
7enYAhtbwdXgfENS3p7I00,BazeFaze - SPLT SCND INTERLUDE RMX 11,DJ Ruffneck;SPLT SCND,BazeFaze (SPLT SCND RMXS),happy,False
35AoxYRvwmz75uohbEXLXK,Bass Slut - Alex BassJunkie & Riche Remix,S3RL;Alex Bassjunkie;Riche,Bass Slut (Alex BassJunkie & Riche Remix),happy,False
1EctQriZ7jEIBV2V3cJKWC,Fuck Them,Human Resource,Thunderdome Never Dies,happy,True
0X7kc376gOGpzKmwf5NC6o,Shine Like A Star,2 Brothers On The 4th Floor,The Very Best of 2 Brothers on the 4th Floor (25th Anniversary Edition),happy,False
0OPti34aF3zWNAVQotefHa,The Horror - Soulblast Remix,Rotterdam Terror Corps;Soulblast,Doomsday,happy,True
6AgtKKguNTbinCHbmI4aYh,I better be real nice to you - Radio Edit,Drokz,Have faith EP,happy,True
044n1Lfr8IydWNPFYPfxoo,Who Is Elvis ? - Radio Version,Interactive,Who Is Elvis ?,happy,False
58D9k8iwhJOU81EHhHZSTi,LA 2015 (feat. Lexi),S3RL;Lexi,LA 2015 (feat. Lexi),happy,False
3wDLizrj5u2GDCF6hfnDUw,IK SCHIET JE KAPOT,Noisekick;Paranoizer,TERRORDRANG,happy,False
0xyqoKxML1pU44LTfLsXCp,And Died Again - Edit,Nosferatu,Decibel outdoor 2017,happy,True
5YTAptJrRRYMCTEax5KyhI,BazeFaze - SPLT SCND INTERLUDE RMX 4,DJ Ruffneck;SPLT SCND,BazeFaze (SPLT SCND RMXS),happy,False
4CaTslSXWEXVdw6OwyHsNk,Bitches And Money [Mix Cut] - Original Mix,DJ Isaac,Defqon.1 2010 - No Time To Waste,happy,False
6Dtl4TnL9buWnPr3om1tPV,About You,Korsakoff,Korsakoff Pres. Pink Noise,happy,False
3MTtEhCuXJVs9EwPVBIlO2,The Payback,The Prophet;Brennan Heart,Brennan Heart 20 Years,happy,False
7enIk9ClizOrNGJxLtg7wa,Fuckin Hostile (The Outside Agency Remix),Lenny Dee,Remixen: 20 Years of Industrial Strength,happy,True
6TuzoDRhrhcN738C0zR15G,Soul Train - Remastered,Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),happy,False
1Rthn0f2nMv9Bj8i5ANYus,And Died Again - Original Mix,Nosferatu,Lived Again,happy,False
4HFBNa5MPW7Y9i3XJ2RhCV,X-Terminate - T-1000 Mix,The Viper,Nothing To Lose,happy,True
1KXJn5i0ue2gkXGA7lW9YT,Bass Be Louder - Edit,Scott Brown,Pussy lounge 2015,happy,False
6zedQi2J5E5PZQKAt3Q7TZ,Sloop Die Speakers! - Originele Mix,Neophyte;Drokz,Sloop Die Speakers!,happy,True
2vqVnBPsGaTVA7i2HU3zR0,Like An Animal - Original Mix,Partyraiser,Like An Animal EP,happy,False
77JQEDfvvxY6pkfVBcOUYr,Gates Of Oblivion,Nosferatu;Angerfist;Nolz,Approach To Midnight,happy,False
3Vr6ZtUCuhBXvWIWuOsIXB,I Don't Give A Fuck About - Radio Edit,Dj Mad Dog;MC Syco,Till I Die Vol.1,happy,True
6GVxN62crGPbC9LIPjPaJ0,All I Wanna Do - Darren Styles Remix,Al Storm;Euphony,Mind Over Matter: Extended Edition,happy,False
61hrPfMDoLdPrMwoejGrPc,Gabbers Unite,3 Steps Ahead,Most Wanted and Mad,happy,False
5giboBhNyk67Pq6Hu3KNjH,The Ultimate Paul Elstak Mash-Up,Paul Elstak;Deadly Guns,The Best Of Paul Elstak - 25 Years Of Hits,happy,False
5nsUKCIDitdCRFCPjF0YdD,Fuckin' sweat,The Stunned Guys;DJ Lancinhouse,The Stunned Guys' Rewinds - Early Hardcore 1994-1997,happy,False
5fnvKSZoDiU6ofbRaGX2tq,Don't Go - 2021 Mix,Klubfiller;Steve Hill,"Full Length Cardio Workout, Vol. 5",happy,False
71WCah1DB8WLPJLjZ2Ujp9,It's Gonna Be A Fine Night Tonight - Mix Cut,Micado,Happy Hardcore Top 100,happy,False
1QZduP3q6tKwifPZGw1JFl,Stricly Buisness (Catscan & X-Ess Love 'N Respect Remix) - Remastered,3 Steps Ahead;Catscan;Xess,WO III / Stricly Buisness,happy,False
1hDYSuW3C7zwf3iOOUZSB8,Take A Break,Scooter,The Stadium Techno Experience,happy,False
4EMAjvllrAtXQHpfW9Byar,Hello! (Good To Be Back) - Radio Edit,Scooter,Hello! (Good to Be Back),happy,False
3Zcoi0hLuGIMo0kEGpvlH8,Hast M by Dy,De Doelleazen,Wy Jouwe Gas,happy,False
5GzVdRQNIFPYGLoIy5aQ55,Enola Gay,Scooter,Jumping All Over The World,happy,False
4lOWH2W47W6OQHuAxu8Zxu,It's Gonna Be A Fine Night - Radio edit,Micado,Happy Rave Classics,happy,False
1lKcR3tgSfylZ8XAAFarqU,Ik Ben Blij Dat ik Je Niet Vergeten Ben,Lawineboys,10 Jaar Lawinegevaar,happy,False
0FfIyy4ThTtcKbDmQSE7vm,Na Naa (Naaa Na Naa),De Doelleazen,Safier Fuort E.P. Vol. 1,happy,False
5xnZbNI9nvf10z1HE5iu3v,Call Me Manana,Scooter,Encore - Live and Direct,happy,False
5xTq2PufprxF1iu5NRftB2,Am Fenster,Scooter,Encore - Live and Direct,happy,False
0bqNHEPAOBx09OxCwCoYvL,I will have that power - The Stunned Guys rmx - Traxtorm Legends Rebuild,Hard Creation;The Stunned Guys;Traxtorm Legends,Traxtorm Legends @ Thunderdome 2017,happy,False
1gWAtvmMbhH6WPLes1swNh,Fiyaaah!,The Prophet;Dutch Movement,Fiyaaah!,happy,False
4plFHRIYpyvO46CWG2UMvG,Come Take My Hand - Ran-D Remix,2 Brothers On The 4th Floor;Ran-D,Come Take My Hand (Ran-D Remix),happy,False
1AwmctSHQw4UycrP2ROjem,Step Back,Gammer;Pixel Terror,Better Together,happy,False
7ap759P66hR9zZ7vzb41n0,Fuck you!,Art Of Fighters,Resurrection,happy,True
5uBuEzBfpEKKb1DDjW5LZ9,Jealous,Darren Styles,Skydivin',happy,False
5A75dQjETCrhoaXRjRndC2,Rest Of Your Life - Original Mix,Darren Styles;Re-Con;Matthew Steeper,Rest Of Your Life,happy,False
4jT5ysbOc6DFXRlZuypmF0,The Game - Radio Edit,Korsakoff;Re-Style,The Game (Radio Edit),happy,False
2BJ3UgJ3mjZhgFlCdZQJDe,Superhorn,Gammer;Darren Styles,Better Together,happy,False
1zxjVoB2ltR90sjuZ6phvR,MTC Saga - DJ Edit,S3RL,MTC Saga (DJ Edit),happy,False
4qTefUwED8NTpKrOqYGopL,Salvation - Radio Edit,Korsakoff;Never Surrender;Alee,Salvation (Radio Edit),happy,False
0XUbq6STWcxFC6qrU09tE1,Quit (feat. Hudson Mohawke),Gammer;Hudson Mohawke,Better Together,happy,True
4Z91rF8eGh0BYefX74cAmW,Pussy Motherfuckerz - D-Fence Remix,Endymion;D-Fence,The Viral Collection,happy,True
5nkYtFVuQaT65EjGI9FaFO,Replay The Night (feat. Nytrix),Gammer;Staysick;Nytrix,Better Together,happy,False
2Yj2JJa7UzJ6Lo85umcpya,Lockdown [Mix Cut] - Original Mix,Re-Style;Predator,Masters Of Hardcore presents Masters In The Mix Vol.1 (Mixed Version),happy,False
0jaeeu1Q3p8jvXdQYoDD0A,Rage,Paul Elstak;Ruffian,The Offensive Years,happy,True
6J6b1C5ZuPJGuxWKQNbpsf,Elysium Plus - Original Mix,Scott Brown,Elysium Plus,happy,False
2d6IXd4vE7kNp2AVAj2VDL,BazeFaze - SPLT SCND INTERLUDE RMX 7,DJ Ruffneck;SPLT SCND,BazeFaze (SPLT SCND RMXS),happy,False
6p4T6TjaW4Fw79P0H4jQ6y,Bad Girl - Original Mix,Paul Elstak,Back From The Dead,happy,False
3E3VvWlS1eoutNJj5I3Dgy,One Day - Radio Version,2 Brothers On The 4th Floor,The Very Best of 2 Brothers on the 4th Floor (25th Anniversary Edition),happy,False
72CdlOgqXeGV8cjMKYFTpG,Crazy Love - Breeze & Styles Mix,Ham;Brisk;MC Whizzkid,Crazy Love (Part 1),happy,False
7f38WnhrCBlvwg5O3eDS6b,Hardcore Door Je Donder,Tha Playah;Never Surrender,Rise,happy,False
1nmKe6JxxuC6wpzuqUmX6B,Rocket Jesus,SRB,More Dutchcore,happy,True
4g7B7zJ9uiq8eOPRLYq5Nj,Stampede (feat. Fatman Scoop),Gammer;Fatman Scoop,Better Together,happy,False
7LZojmjJG08bwrDncOt9Li,BazeFaze - SPLT SCND INTERLUDE RMX,DJ Ruffneck;SPLT SCND,BazeFaze (SPLT SCND RMXS),happy,False
43C9jgQgTDQYikM2UK094J,Sunrise - JTS & Haze Remix,Impact & Resist,Sunrise (JTS & Haze Remix),happy,False
4cqiLvFRDuV8ClE61eMmZx,Never Alone,2 Brothers On The 4th Floor,Dreams,happy,False
4Wd7pj1jSfzlGDGqNdphUe,Southside 2018,Technikore,Southside 2018,happy,False
29uCqXuWSaOB7G2v1bjFlw,Sunrise - 2021 Mix,Klubfiller;Rob Tissera;Steve Hill,"Full Length Cardio Workout, Vol. 8",happy,False
39pQVKX7Ys0edhXsxhjCzw,Fantasy World,Charly Lownoise;Mental Theo,The Best Of Charly Lownoise & Mental Theo,happy,False
0kk2fuVnUso72ppJ2DQD3y,In My Eyes - 2021 Mix,Klubfiller;Steve Hill;Carlotta Chadwick,"Full Length Cardio Workout, Vol. 6",happy,False
21dQNF8DrxW5xmfmE9HYwi,Galleriet 2015,S3RL;Sara,Galleriet 2015,happy,False
4hY8exmvkGLsZS7ooRdRXY,Coming Home - Never Surrender Remix,The Viper;Neophyte;Never Surrender,Coming Home (Never Surrender Remix),happy,True
1HqGQ0nupv7xKaoQuDTNyi,Why Me - Radio Edit,Dj Mad Dog,Till I Die Vol.1,happy,True
6OK3zqdhTRaCUaxIDAniNS,Under Control - Furyan Remix,Masters of Ceremony;Furyan,Under Control (Furyan Remix),happy,True
5LvuWDzzCkuB50o8TEbc6x,Phreak ya Speaka,Promo,The Worst Of,happy,False
1uA459lVdp7ncv4cIG2ef8,The torment of triton - Official Masters of Hardore Anthem,Korsakoff,Stiletto,happy,False
22PpvYDfiX27m8fYUzvrKn,Digital Voodoo,Korsakoff,Korsakoff Pres. Pink Noise,happy,False
7E7xLDZURdgSuitntS3Wez,Kalinka (DJ Edit),The Darkraver,Kalinka (DJ Edit),happy,False
3uCpVAnQXYy84D6GoC7cBb,I Like It Loud (Angerfist Remix),Marshall Masters;The Ultimate MC,I Like It Loud 2012,happy,False
6A0dySq6OsTUrCwWk0sypP,Shooting Star (Al Storm's HS Remix),Bang!,Shooting Star EP,happy,False
4KnlzajK5Oxof6ujwpBwAM,"I'm a Raver, Baby",Scooter,Music For A Big Night Out,happy,False
0NVd3CrR4U4n8efEXnDKQ8,Fuck Martina - Stunned Guys Remix,Bodylotion,Oldschool Hardcore Volume II,happy,False
74fkdpJ7F4SQr2kpGggb3A,Play It Loud - 2021 Mix,Klubfiller;Steve Hill;Technikal,"Full Length Cardio Workout, Vol. 6",happy,False
2o9qTpBZCPlCdSHSJHGAFt,Burning Love 2011 - The Viper Remix - Cd Version,Critical Mass,The Viper - Nothing To Lose,happy,False
1PBnVDlAeJEvORlppPghP3,Whistling Dave,Scooter,Jumping All Over The World,happy,False
3RuX68XvRUa4Rg3u8IlyMW,I'm Raving,Scooter,24 Carat Gold,happy,False
5CDFwzcpO65SS90BrYAViX,Children Of The Night - QFX RMX I,Nakatomi;QFX,Children Of The Night,happy,False
4yLwIQJCTe4pMoBV6soLal,Hymn Of Syndicate (Official Syndicate Anthem),Outblast;Korsakoff,Masters Of Hardcore The Depths Of Despair (Chapter XXXII),happy,False
1Br4qJjZjN7u79IWXkqYAI,Fan Foar Nei Achter,De Doelleazen,Wy Jouwe Gas,happy,False
5Y2vUDVVslGOEL1NSsFR7l,Wat Zullen We Drinken 2.0,Lawineboys,Remmen Los,happy,False
5LjjFLhe4QChEtBCnZBn1O,I Follow Rivers (Deep Sea Baby),Darren Styles;Hixxy;Jelle van Dael,I Follow Rivers (Deep Sea Baby),happy,False
6p7iAQ2E42HuDyOJBI0q1J,Alive!,The Prophet;Wildstylez,Scantraxx Silver 001,happy,False
6eYKJw3osFDx1xhkid1oBg,Jitter 0.5 - Original Mix,Orbit1,Hardcore Addiction 4,happy,True
2bgr8DO7ozXBujzyY89Q09,Bad Dreams - Remix,DJ Isaac,Bass Fusion 10 Years (100% Hardcore),happy,False
7N15NT7LeJBNfkfWvrV5ne,Blow Me Away,Darren Styles,Skydivin',happy,False
47Uk0ypg3JC198xk52Nh3q,Come Running - Original Mix,Darren Styles;Francis Hill,Come Running,happy,False
5T5x4t6aUZ4UWvSjycNiYW,Different Groove,Darren Styles,Skydivin',happy,False
2x8PzeK2i6RSQDTgyvgUMR,"Omar, Rip It Up",Omar Santana,"Omar, Rip It Up",happy,False
63QZrYvqcAE5tOZjb2Ovvm,Stiletto,Korsakoff,Stiletto,happy,False
43hnPF1sJYgCpo9DDZglac,Today,Scooter;VASSY,Today,happy,False
4t8YkQz6N8DBtojQRRFDpo,Fuck The Millennium,Scooter,Fuck The Millennium,happy,False
6LbewtaEfN0k5W8TCLU9Mw,Alive!,The Prophet;Wildstylez,40 Hardstyle Tunes,happy,False
7Gtll0R49DE7NjPdLotXIw,Summerbass,S3RL,Summerbass - Single,happy,False
2227GcAax9A4lNw28GqDgg,Why So serious,Tha Playah,Walking The Line,happy,False
1sfh8or06ySPr5v9OtE5rM,Approach To Midnight,Nosferatu;Alee,Approach To Midnight,happy,False
7C3bV7GbS0SKbwN7OWwvyF,Forgotten Moments - Ophidian Remix,Lenny Dee,Forgotten Moments - Ophidian Remixes,happy,False
6VunvsYJWXbbG65RyeY9Ng,Pump up the Jams,S3RL;Zero-2,Pump up the Jams,happy,False
3cFAogNFFH9cM1U2oWPvl5,Hardshock (Official Hardshock 2019 Anthem),Anime,Hardshock (Official Hardshock 2019 Anthem),happy,False
2S2QxLi3yftFWtJYqV3Qyb,Wave of Rave - Countdown in Cold Bass City [Remastered],Marc Acardipane,The Most Famous Unknown - Expansion Pack 1,happy,False
3PntzTpXooLTw2qUuH0c2Q,Dominator - Frank De Wulf Remix,Human Resource;Frank De Wulf,Dominator,happy,False
6DdQPeQcR6LWYyEr8oEKef,Want It Harder,S3RL,Want It Harder - Single,happy,False
4jQ4kfb8YwS17is2f4QY0e,Church of the Silence,The Outside Agency;Ophidian,Return of the Silence,happy,True
6ooYJWF2s8TgSsXsbVgD25,I'm Not An Addict,Paul Elstak,b2s Presents Paul Elstak,happy,False
69YdcJvsRuCcCV33VPWzBH,Riot,Scooter,Riot,happy,False
4pI2FbhTS3m5UufDPd8WrU,Chasing The Sun - Radio Edit,Jakka-B;Addie Nicole,Chasing The Sun,happy,False
6wVNMTpWJluyt8bcgVMjk0,Come Get Some,Dj Mad Dog;Anime,Aftermath,happy,True
483GOX8UcUDXdQiKGFN3JN,Weekend!,Scooter,The Stadium Techno Experience,happy,False
1y8WnBfmeJT6St13eIXr80,Hardcore Hooligans,Neophyte,D.R.U.G.S.,happy,False
5xuN2TLYBNoHYK48NLwhp9,Back in the U.K. - Remastered,Scooter,Our Happy Hardcore (20 Years of Hardcore Expanded Edition) [Remastered],happy,False
3UGVV1rxH5a0VgOv9D3K3c,Extreme Terror - Chaotic Hostility Remix,Dj Skinhead;Chaotic Hostility,Extreme Terror Remixes,happy,True
3hEoFyE40yESyQXOALuI3n,Get It Crackin' - Sefa Remix,Re-Style,Pussy Lounge 2019,happy,False
1wasDcyKKATgA6J1ddcWkI,Army of Hardcore - Radio Edit,Scooter,Music For A Big Night Out,happy,False
6Hf2tnXowdcOLh5Drk6kYb,Daydream,Korsakoff,Korsakoff Pres. Pink Noise,happy,False
2MoxQcAxznXX0A4VDyUcuU,Hakkuh (Loud Play Mix),3 Steps Ahead,Most Wanted and Mad,happy,False
3i0Iy1jSdbzJjalNu2LxaC,Angels Deserve To Die - Never Surrender Remix,Paul Elstak;Beatstream;DJ Radiate;Never Surrender,Offensive Remix Pack,happy,True
6MgPGbh59GVx810igXnLDd,I Will Have That Power - Never Surrender Remix Edit,Hard Creation;Never Surrender,I Will Have That Power (Never Surrender Remix Edit),happy,True
6iYKXtAZh4SNn6xYl8RKa1,Meter Bier,PartyfrieX,Partyfreak,happy,False
46AX9L5kqxmdMmD21j6Rsi,Streetkids - Radio Edit,Charly Lownoise & Mental Theo,The Best Of Charly Lownoise & Mental Theo,happy,False
7tLAkMqmdDa7KoJihPuetW,For You Marlene,Rexanthony,Memorabylia Ltd,happy,True
0aVeKK8ga19q70Q1T5RY3r,Daar zijn we weer!,Nosferatu;Neophyte,Harmony Of Hardcore 2016,happy,True
002qpSULhHAw6DGqFxbaO1,Love Generation,Tokyo Ghetto Pussy,Disco 2001,happy,False
2hrcwSJ077cvj58b3IYGK4,Rainbow In The Sky - Dj Paul s Forze Mix,Paul Elstak,May The Forze Be With You: Hardcore Edition,happy,False
6OQBLmfuKMpXZ7nGrQW7n1,A New Today - ANDY SVGE Remix,Endymion;Art Of Fighters;Lilly Julian;ANDY SVGE,Invincible,happy,False
6DGpI3EQZqOSnCgDmYgAsq,Gangster (Feel So Good),3 Steps Ahead,Most Wanted and Mad,happy,False
51ZM0TTCxKKchFiK9PVgjb,Sacred Cycles,Scooter,Scooter Forever,happy,False
5punHeI5HDQraL6zG78b9H,Raving Beats (feat. Gin Dutch),Paul Elstak;Mental Theo;Gin Dutch,Raving Beats (feat. Gin Dutch),happy,False
5ujyzxefPdjzeCGh2qllFn,The Question Is What Is the Question? - Remastered,Scooter,Jumping All Over the World (20 Years of Hardcore Expanded Edition) [Remastered],happy,False
5CZbKlSalevStRV1WyMt9k,I Was Made For Lovin' You,Scooter,24 Carat Gold,happy,False
6gGWQsMBrsfNHtRkRN0bsT,The Age of Love,Scooter,Encore - Live and Direct,happy,False
5Udlo4jlocMrYZxnhRXLox,Big Mamma,Lawineboys,Remmen Los,happy,False
3l9AFfKMRH3aSL6Sx0aGNs,Evilution,Evil Activities,Evilution,happy,False
5huIyIlnwtOOpaeSGTydHI,The Heartless,Tha Playah;Angerfist,Sick And Twisted,happy,False
5TnngBGEvrYJJtOG5cv1V8,Die Alone,Anime;Broken Minds,Die Alone,happy,False
0oHEiGSJjfLROTq55TEoFl,Step Back,Gammer;Pixel Terror,Step Back,happy,False
2ydlXJULx6Q3g7af0un7Bm,Hava Naquila,Party Animals,Happy Hardcore Top 100,happy,False
6LHo1bLpyn3JJ4NLH22dVR,Jaws 2016,Gammer,Jaws 2016,happy,False
6VrkcRo0lXoJfahNyKutCb,Bitches #TiH,Anime,Exterminate,happy,True
4Nj4SAjEFtH6uH1tmJhdNA,Fly - Lick Mix,2 Brothers On The 4th Floor,Remixes 3,happy,False
2o3ybS7PkJULLPia2BL3PH,Drums of War,Meccano Twins,Drums of War,happy,True
5lzHcuhl4iBfR4PtQXBm9i,Fly,2 Brothers On The 4th Floor,The Very Best of 2 Brothers on the 4th Floor (25th Anniversary Edition),happy,False
6d0zUCSzmIm9c4As5onRdb,Ravers Movement,Bertocucci Feranzano,XTC Love EP,happy,False
1OQd3XxyHNH6eJmqp5RXfc,Hallucinating,Brothers In Crime,Happy Hardcore Top 100,happy,False
1p4a0vI4yz5CYsBobPRAbl,Save me - Endymion Remix,Endymion;Eva Blom,Save me (Endymion Remix),happy,False
72LhqS80U9Davm84v2A9Qu,Believe In The Future - Extended Version,Critical Mass,Believe In The Future,happy,False
39VCyhPPmKjPe2JJlGO2ks,The Beat Is Flown,DJ Rob;MC Joe,The Beat Is Flow,happy,False
56kIqaRIxKDEQiYncU74yi,Drop The Pressure - Chosen Few Cut,DJ Buzz Fuzz,Happy Hardcore Top 100,happy,False
0vjUBRF2w4V0TQMaBHR6ca,Watch Your Friends,N-Sane,Watch Your Friends,happy,True
3w0YKYj4k9b8y0XDBnRDJf,Around The World - Radio Version,The Nightraver;DJ Trevor,Around The World,happy,False
63XVLHEI55GbDe73bIdMz8,Dance More - DJ Edit,S3RL;Ella,Dance More (DJ Edit),happy,False
76WP43CxvzUSHWJ6fjjDJE,I Come Correct - Ruthless Edit,Promo;Ruthless,Decibel Outdoor 2021,happy,False
4pjC3rWa9EIpCDLiUzZDRN,Eternity - you will never be forgotten,Korsakoff;Outblast,Stiletto,happy,False
7F1DJlwQysE6JXLRV1rL25,Liquid Is Liquid - Remastered,Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),happy,False
4atXnrsTrNuKSi7DMU5wdY,True Rebel,Nitrogenetics,True Rebel,happy,True
5rzA4d3NRNYAWP5F9XmutX,Step right up folks - Step one mix,Wasting Program,Dirty Puppets,happy,True
3SVvuOYDMKs9VifJPtk7X3,'98 To Piano,Forze DJ Team,Thunderdome Die Hard,happy,True
6apY0slN5xSpb7u8Azlpyu,"See Me, Feel Me",Scooter,Who's Got the Last Laugh Now?,happy,False
47bweAQBrsV1Vi3hDmEIAo,Boozed - Edit,Korsakoff,Stiletto,happy,False
63cP6Urg4CgLfmTunnvbha,Kill tha Noise,Promo,The Worst Of,happy,False
0zsuFQpvcm26UN6rdiqEZS,Somnia - Radio Edit,Korsakoff,Somnia,happy,False
3E9x5m43qDnlmCUBBpIacu,Fuck Forever,Scooter,The Fifth Chapter (SPY Version),happy,False
1hoiovcuDnrjtyQNJ9N8X2,Hustler For Live - Live At Club X,Marshall Masters;The Ultimate MC,Thunderdome Die Hard II (Digital Version),happy,False
3GYKymTIyBlBP4Q3oA1fLQ,Mellow moeni mauwe,Neophyte,Not Enough Middle Fingers,happy,False
6rwS7GcNRffm4b3ukUh7tU,Le Rock,S3RL,Old Skool Masters - S3RL,happy,False
0RiBqUX5tKiF04fLWBCOyl,Legs - '96 Hardcore Remix,DJ Waxweazle,Early Rave Anthems Part 2,happy,False
454rb9KcRAN25UWuCKCoPS,Let Me Suck Your..... [Mix Cut] - Original Mix,Brothers In Crime,Hardcore Classics Collection Volume 1 (Mixed Version),happy,False
